time[s],MCP,PIP,DIP,TIP,Wrist_X,Wrist_Y,Wrist_Z,MCP_X,MCP_Y,MCP_Z,PIP_X,PIP_Y,PIP_Z,DIP_X,DIP_Y,DIP_Z,TIP_X,TIP_Y,TIP_Z
0.0578413396142423,0,0,0,0,419,387,303,415,242,283,419,174,270,419,128,261,415,86,257
0.1227914337068796,0,0,0,0,417,388,305,413,244,284,417,177,271,418,132,263,415,89,258
0.1868019299581647,0,0,0,0,418,387,304,413,244,285,417,177,272,417,132,264,413,90,258
0.2509474577382207,0,0,0,0,418,387,305,413,245,286,417,177,273,417,132,264,414,90,259
0.3146376935765147,0,0,0,0,418,387,305,413,245,286,417,178,273,417,132,264,414,90,260
0.3812952330335974,0,0,0,0,419,387,306,414,242,286,419,176,273,418,131,264,413,89,260
0.4433992588892579,0,0,0,0,423,385,306,416,241,285,420,174,273,420,129,264,415,87,260
0.5084003619849682,0,0,0,0,422,385,306,417,241,285,422,174,273,421,129,264,416,87,260
0.5755215166136622,0,0,0,0,424,384,305,418,239,285,422,172,273,422,127,264,417,85,260
0.6387850278988481,0,0,0,0,425,385,307,419,239,285,424,172,273,423,127,264,418,85,260
0.7032595416530967,0,0,0,0,426,383,305,420,238,285,425,171,273,424,126,265,419,83,260
0.76650599995628,0,0,0,0,425,382,307,422,237,286,427,170,273,426,125,265,421,83,261
0.8303521280176938,0,0,0,0,428,382,307,422,237,286,427,170,274,426,124,265,422,82,261
0.8938638488762081,0,0,0,0,427,383,307,424,236,286,429,170,274,429,125,265,424,83,261
0.9576189406216143,0,0,0,0,429,381,308,424,236,286,430,168,274,430,123,265,425,81,261
1.0226505426689982,0,0,0,0,429,379,308,425,233,286,430,167,274,430,121,265,426,80,261
1.0887293219566343,0,0,0,0,431,379,308,425,232,287,430,165,275,430,120,265,426,78,261
1.1515624998137357,0,0,0,0,433,378,307,428,232,287,433,165,275,433,119,265,429,77,261
1.21350562479347,0,0,0,0,437,380,306,430,234,285,436,166,274,436,120,264,431,78,260
1.2781762788072228,0,0,0,0,439,382,307,433,236,285,438,168,273,438,122,264,434,80,259
1.343039964791387,0,0,0,0,440,384,304,436,239,283,442,171,270,443,125,262,440,82,256
1.4078966588713229,0,0,0,0,443,387,303,439,239,282,444,170,269,445,124,261,442,81,255
1.4759828099049628,0,0,0,0,447,386,301,441,240,280,447,171,267,449,125,259,446,81,253
1.5392423537559807,0,0,0,0,448,386,299,444,239,278,450,170,266,452,123,257,450,79,251
1.6045621228404343,0,0,0,0,449,384,299,444,235,277,451,166,265,453,119,256,451,75,251
1.6716962028294802,0,0,0,0,448,384,299,445,237,278,451,167,265,453,119,256,451,75,251
